,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169
0,-0.17223549,0.12267111,0.29439047,-0.14045374,-0.37011304,0.045197614,0.043728136,-0.035710774,-0.043850552,0.28236523,0.07127044,-0.30974975,-0.17242233,0.10825707,-0.18368581,-0.321948,0.17340603,-0.10621836,-0.30507836,-0.22798671,0.059142582,-0.014469708,-0.08802673,-0.09151281,-0.07961365,-0.16132456,0.29244813,-0.11365333,-0.1729683,-0.22845545,-0.043487318,-0.28669783,-0.32515392,0.015957305,-0.1912962,0.005904968,-0.27446327,-0.041948065,-0.19446652,-0.109687075,-0.18992464,0.109804645,0.028514406,-0.29421505,0.10097633,-0.08549906,-0.31277004,0.14765638,-0.1257245,-0.0761652,0.16678499,0.17595896,-0.09532386,-0.15814772,-0.20323126,-0.08542264,-0.036125675,0.34155804,-0.06933357,0.005877281,-0.028487798,-0.22219528,-0.14419995,-0.21967265,-0.1488342,-0.08764524,0.13450581,0.03762807,0.0007012603,0.09875396,0.21362247,-0.1444672,-0.14634253,0.14637944,-0.05486237,-0.27274454,0.07475282,0.08185302,-0.17793551,0.07608641,-0.04517306,-0.051297322,-0.17114173,-0.032939024,-0.06058062,-0.20104845,0.2609196,-0.19194116,-0.3382942,-0.25157458,0.18330632,-0.34062916,-0.20251763,0.11530984,0.17628877,-0.19719005,0.17034343,-0.1754328,-0.22814728,-0.037470363,0.08878285,-0.013601337,-0.3497294,-0.16240199,0.15568967,0.092048146,0.035578363,-0.08011114,0.024375852,-0.3207208,-0.14415173,-0.21216327,-0.2692939,0.16321015,0.012863279,0.008896776,-0.1612664,-0.36045974,-0.2910236,-0.048702337,-0.037880268,-0.05010896,-0.11594443,-0.27803135,-0.26730907,-0.0887702,-0.2984226,-0.22865827,0.08503355,-0.025507804,-0.30073917,-0.023799138,0.02953126,0.2752804,-0.31705028,-0.12606998,-0.07339208,-0.081020154,0.09558323,-0.26554877,0.012542488,-0.027180124,-0.14426649,0.13626705,-0.100470334,-0.34309784,-0.03223185,-0.21546715,-0.14966023,0.2076395,0.026009247,-0.18607719,-0.17717864,-0.01671595,-0.017433656,0.24109364,-0.21402158,-0.20232695,-0.0563421,-0.05793707,-0.18695486,-0.23849028,-0.10927124,-0.10779357,-0.023344759,-0.19352147,-0.13884187,-0.31981513,-0.21643807,-0.22991697
1,-0.12046834,-0.2859668,0.1753257,0.24928217,-0.18162873,-0.39613754,-0.4607082,0.5567436,-0.30317396,0.4322102,0.1606825,0.50495434,0.69027007,0.5320164,-0.1506565,0.6017252,-0.33063546,-0.34960425,-0.13510874,-0.29420087,0.45616266,0.6506403,-0.0026833145,-0.26587585,0.6570302,-0.23720726,0.14656211,-0.25345847,-0.2633154,0.70148945,-0.2590938,-0.34136784,-0.107091,0.5923117,0.39898288,0.1965783,0.43006378,0.66303504,0.61728406,-0.53462934,0.49457273,-0.022763137,-0.3107393,-0.38835487,-0.08126123,-0.21896935,-0.314356,0.49174494,0.6467187,-0.5032398,0.024911113,-0.23226455,0.01750066,-0.10298062,0.11401946,-0.25753894,-0.45496136,-0.5544969,0.2741775,0.029103186,-0.080325976,0.6840038,-0.18561251,0.023112794,-0.39512587,-0.068913266,-0.08698193,0.35560998,-0.42357355,-0.22124939,-0.13928647,-0.33947518,-0.29940006,-0.3727916,-0.23245263,-0.011408604,0.16132836,0.16334319,-0.44662037,0.40717465,-0.3289704,-0.5389611,-0.44894373,0.28049582,0.34774134,0.021623626,-0.13296188,0.6160548,0.31858313,-0.3218466,-0.33796045,-0.049967892,0.76378804,-0.5070119,-0.5050119,-0.15189807,0.21313208,-0.19265643,-0.3625328,-0.37857187,0.4006363,-0.0770112,0.438283,0.5097059,-0.52765346,-0.25834805,0.50634724,0.65184444,-0.1678764,0.08918379,-0.4279379,-0.27555075,0.03242709,0.13445619,-0.5072884,-0.28411573,-0.17343496,0.36386862,-0.114223465,-0.29459316,0.508114,0.26004902,-0.32990354,-0.09623373,-0.23924764,0.7517004,-0.3261557,0.021021282,0.50745493,0.5631145,0.06083216,0.16218875,0.47392508,0.04262212,-0.17220758,-0.5149317,0.6541166,-0.38859615,0.45657772,0.70132434,-0.41997162,-0.14112037,0.2795604,0.27258483,-0.43495837,0.3087421,0.4476847,0.030979753,-0.30503514,-0.07674658,-0.27124104,0.008623715,-0.25424784,0.53677064,-0.44012535,0.21175691,0.06102076,0.67068624,-0.4670061,0.3211407,0.20539576,-0.23727605,0.536122,-0.29458684,-0.32668945,0.46888074,-0.30485278,0.30920756,-0.36903015,0.11519626
2,0.052394256,-0.32493865,-0.09327011,0.25770766,0.08889402,-0.21978675,-0.24055085,0.45198968,-0.24013777,0.19231306,-0.07564633,0.4964357,0.6143647,0.34689382,0.07928536,0.51338875,-0.38669062,-0.06438557,0.02466573,-0.06889837,0.17298657,0.49031425,0.09054903,-0.11637135,0.49808735,-0.07206437,-0.136356,-0.055361688,-0.02523017,0.6266585,-0.18556948,-0.04850424,0.079113804,0.3008586,0.36389545,-0.0068269116,0.48850965,0.4592372,0.4926307,-0.35692894,0.41598865,-0.24655707,-0.26621065,-0.14362481,-0.26274058,-0.027069906,-0.07811767,0.3290647,0.50315493,-0.3152338,-0.15146306,-0.4117247,0.16301242,-0.0052434346,0.252971,-0.05916492,-0.34853825,-0.63263124,0.21342832,0.037814964,-0.1933373,0.53737205,-0.03727293,0.19636957,-0.1676806,-0.03212856,-0.053461794,0.113278694,-0.2910125,-0.333172,-0.3222748,-0.17847498,-0.21178411,-0.41700384,-0.13959417,0.2032504,0.20554735,-0.07949066,-0.23598589,0.23005958,-0.16189452,-0.3390289,-0.2049106,0.350078,0.30243304,0.24845171,-0.34048447,0.44267944,0.43408474,-0.14895193,-0.37192926,0.14460096,0.5575639,-0.4793324,-0.49948427,-0.08545835,-0.08525197,-0.018910293,-0.12670156,-0.1658126,0.3132776,-0.042624436,0.52876604,0.3692317,-0.4456688,-0.36387527,0.36023822,0.38296205,-0.25756854,0.20696443,-0.29874474,-0.0434902,0.19340193,-0.14046563,-0.43189543,-0.21972279,0.027500484,0.42896333,0.122224145,-0.12613112,0.4540864,0.053272706,-0.24790552,0.14638253,-0.03977563,0.5270087,-0.03680528,0.07906294,0.3081888,0.3044632,0.23698947,0.011967936,0.1988368,-0.18344858,0.009176636,-0.31842154,0.41424695,-0.16339448,0.24219768,0.57478195,-0.33819836,-0.21643385,0.37169358,-0.0051281992,-0.25825202,0.44694564,0.18825617,0.1386477,-0.13565463,-0.20847566,-0.3390053,0.15360557,-0.12567739,0.28537726,-0.3026569,-0.05273943,0.29890075,0.60725915,-0.24462703,0.184616,0.3461918,0.076640666,0.48158023,-0.19528115,-0.15931167,0.541883,-0.21529162,0.46746033,-0.10239873,0.24523303
3,-0.061049916,-0.06193433,0.3961057,0.25297576,-0.26658028,-0.14838883,-0.19467114,0.38387817,-0.12153887,0.40865797,0.12257011,0.10963197,0.4560934,0.4076515,-0.15743615,0.19032623,-0.04425451,-0.21862826,-0.13593844,-0.33232635,0.32288742,0.40283823,-0.017923988,-0.01391714,0.37535128,-0.11371165,0.24362348,-0.09711323,-0.19287549,0.36441094,-0.1876191,-0.35029936,-0.18168622,0.30795097,0.26944536,-0.0015738775,0.22776377,0.34470725,0.1876045,-0.33743322,0.27630666,0.06647143,-0.012452223,-0.39942917,-0.0493908,-0.114495516,-0.27174562,0.35558602,0.43855432,-0.29488418,0.24248806,-0.19044551,-0.015015839,-0.09117106,0.041093096,-0.19444345,-0.24413383,-0.20062211,0.14209166,0.20059246,-0.005812266,0.27758116,-0.04559789,-0.02305071,-0.24775006,-0.033731006,-0.05849245,0.24254005,-0.155105,-0.15893814,0.032744735,-0.1450162,-0.28860822,-0.064656414,-0.14997636,-0.0998274,0.30605876,0.18529305,-0.34665245,0.38139385,-0.20282623,-0.37501842,-0.31819627,0.3613201,0.29883146,0.03816787,0.20247225,0.3112923,0.06468406,-0.3905363,0.08284625,-0.14314164,0.29726717,-0.2006139,-0.14826621,-0.22356176,0.2959204,-0.20224209,-0.30220073,-0.24131778,0.3788119,0.105922,0.2741133,0.26593998,-0.20229617,-0.13233408,0.34793296,0.34658682,-0.010527106,-0.10473077,-0.33520505,-0.14449377,-0.025248079,0.17672685,-0.2694086,-0.1874596,-0.16406333,0.15284695,-0.19523908,-0.10333549,0.35651568,0.15771812,-0.20839256,-0.046034046,-0.24183498,0.43864566,-0.3519946,-0.035440236,0.33995914,0.3677494,-0.09064354,0.2210552,0.27469254,0.096622266,-0.21570012,-0.30632937,0.33799392,-0.11729495,0.38582692,0.21532911,-0.24907376,-0.006928739,0.17107235,0.20259166,-0.2427411,0.1452683,0.21136302,0.05200743,-0.1798613,0.090418786,-0.20072223,0.0928555,-0.18924855,0.342993,-0.2401969,0.2327933,-0.009582648,0.33442104,-0.2394762,0.23809905,0.18150488,-0.15957138,0.3862334,-0.10398236,-0.13246801,0.24262382,-0.26665547,0.060573146,-0.32474577,0.15688239
4,0.006657329,-0.24624328,0.14539255,0.215431,-0.07119204,-0.27346998,-0.35161096,0.62713385,-0.3451064,0.3803748,-0.05667001,0.54170924,0.77717483,0.57698584,-0.008057717,0.57508886,-0.37525204,-0.16739343,-0.121946976,-0.20399548,0.22555909,0.6383019,0.16853297,-0.15333042,0.63568217,-0.09306552,0.04807668,-0.07906573,-0.115226895,0.72366637,-0.20302029,-0.18796448,-0.009156049,0.41883904,0.47652242,-0.06774457,0.5704332,0.57504576,0.59324586,-0.45232916,0.590913,-0.2147873,-0.19082145,-0.31129697,-0.12647103,-0.064457186,-0.19968663,0.5130868,0.6358303,-0.44021907,-0.026378898,-0.47939083,0.15095122,0.040521726,0.23360117,-0.15661144,-0.45329848,-0.6875072,0.36044,0.16043612,-0.17718971,0.580185,0.055098057,0.18000785,-0.35264498,-0.09481481,-0.075305514,0.25261155,-0.27533782,-0.41354498,-0.33379862,-0.2736981,-0.413332,-0.30826858,-0.19246554,0.15236555,0.33738136,-0.023087962,-0.4142205,0.4474529,-0.28619608,-0.42823938,-0.30156884,0.42330006,0.52109253,0.21466516,-0.21411231,0.55447924,0.37411302,-0.32331192,-0.3531101,-0.02316094,0.61270183,-0.597412,-0.52300483,-0.16445367,-0.0059656696,-0.014624674,-0.20902003,-0.1930905,0.53673786,-0.041223284,0.58385545,0.5250339,-0.4378536,-0.36228734,0.539458,0.4553311,-0.30059588,0.0876694,-0.39559543,-0.08260098,0.15015686,-0.049468677,-0.5717859,-0.39544797,-0.061168384,0.5496349,-0.0069187367,-0.18303789,0.6536044,0.070868775,-0.3832569,0.093614824,-0.19618435,0.64752173,-0.18298435,0.043415572,0.43592274,0.4765739,0.15378284,0.060749277,0.15455857,-0.0215253,-0.104186095,-0.466904,0.50209355,-0.20765029,0.34162498,0.6476437,-0.39327583,-0.24515799,0.4679449,-0.009404568,-0.34866694,0.5070206,0.25375447,0.17825568,-0.2433936,-0.09657592,-0.379903,0.07097545,-0.20842901,0.3772639,-0.45664603,0.058842152,0.21548265,0.7022646,-0.36988184,0.2463558,0.45892152,0.045231547,0.5728561,-0.2631815,-0.20756082,0.67158014,-0.312207,0.47033367,-0.22452906,0.18288624
5,0.07925359,-0.20695023,0.29181546,0.31249812,-0.16815925,-0.2744109,-0.24466296,0.5373807,-0.20132959,0.3934452,0.009166262,0.41656217,0.6746756,0.5346161,-0.0819592,0.46477535,-0.2536942,-0.17516008,-0.09392661,-0.2449343,0.28811944,0.60290056,0.028650785,-0.077797264,0.6047595,-0.059339628,0.16361994,-0.10504215,-0.09171576,0.6528787,-0.21542588,-0.2757716,-0.11912546,0.46106753,0.4189783,-0.055499744,0.47506455,0.5509937,0.41768798,-0.40798637,0.43373972,-0.12549432,-0.14482209,-0.37207037,-0.21351802,-0.039838944,-0.2221189,0.42598397,0.6150376,-0.40905565,0.07800562,-0.40630445,0.08545458,-0.0031875917,0.25952297,-0.12823126,-0.39866292,-0.5621971,0.18597466,0.18844926,-0.1322294,0.53453225,0.0057201185,0.16170835,-0.32137734,-0.020738952,-0.09503724,0.32376504,-0.25225338,-0.33558705,-0.22943564,-0.19994156,-0.39180744,-0.27963254,-0.20768885,0.13364644,0.37252018,0.043811526,-0.4089904,0.42031458,-0.24042995,-0.4636726,-0.34018028,0.46049687,0.47626257,0.16841738,-0.06812552,0.53832734,0.26233873,-0.3738117,-0.24456778,-0.03210435,0.54386324,-0.44301754,-0.34207445,-0.1540859,0.13200316,-0.14096239,-0.23969045,-0.22476056,0.49227634,0.07198895,0.54141796,0.462395,-0.4032415,-0.26840824,0.46938625,0.4853019,-0.17247707,0.059885822,-0.37460685,-0.076043054,0.14639893,0.026772596,-0.48837763,-0.29605117,-0.06837003,0.43017197,-0.059999634,-0.0715152,0.587993,0.15160275,-0.30441344,0.061085537,-0.15915005,0.63180894,-0.21698114,0.02087822,0.44950014,0.43636093,0.11810279,0.19287594,0.26914114,-0.009279393,-0.13340226,-0.44037122,0.55156416,-0.17768914,0.41201234,0.51766217,-0.34671783,-0.09748442,0.36174238,0.113424,-0.39631358,0.42658892,0.263502,0.1526757,-0.2230836,-0.05579959,-0.33168352,0.14370291,-0.18875206,0.42247134,-0.37746388,0.11068216,0.21921152,0.5914476,-0.32446906,0.27162275,0.38584134,-0.012508468,0.556617,-0.18784283,-0.17029394,0.48479292,-0.31522664,0.3755267,-0.2634435,0.2845781
6,0.026608516,-0.22351915,0.22350065,0.2142901,-0.10970905,-0.14421503,-0.08281911,0.36986217,-0.1157735,0.22334085,-0.09086966,0.13976844,0.45881712,0.37111187,-0.052876044,0.22005583,-0.21091966,-0.09050651,-0.113657616,-0.14633223,0.13954595,0.3721065,-0.010241892,-0.081943594,0.40156233,-0.054998305,0.081603564,-0.104853384,-0.08548711,0.37994647,-0.16446956,-0.22140193,-0.12542936,0.2587574,0.23717374,-0.044091105,0.29543975,0.27895606,0.218059,-0.32840773,0.27228516,-0.0944766,-0.14652689,-0.28105474,-0.19186246,0.00666709,-0.20889483,0.32202262,0.46109724,-0.30835763,0.031069634,-0.3096743,0.131367,-0.046117168,0.22469085,-0.07479511,-0.21954796,-0.3681569,0.1509162,0.19402863,-0.1136046,0.3159358,-0.012515355,0.10902191,-0.22992575,-0.061060987,0.035512663,0.09033038,-0.17498468,-0.30359644,-0.17917311,-0.10929208,-0.26833087,-0.18924038,-0.16001523,0.047212746,0.28388715,0.012509294,-0.31576532,0.25043607,-0.16496757,-0.31903914,-0.23395671,0.2849458,0.3547338,0.18394637,-0.1054367,0.23037511,0.20174372,-0.25271678,-0.11914671,-0.054452922,0.25480494,-0.29087377,-0.22397682,-0.18412565,0.012343846,-0.09314912,-0.15274476,-0.13056011,0.30213365,0.08440363,0.31067422,0.23396567,-0.18823634,-0.19996703,0.32010952,0.2679879,-0.17098743,-0.005391235,-0.32602125,-0.011807208,0.1614893,-0.06108664,-0.39998195,-0.19760275,0.002281585,0.232411,-0.012222603,-0.09795713,0.39927158,0.037983716,-0.23180585,0.011513452,-0.13070856,0.35835627,-0.19629823,-0.015449693,0.21066487,0.21565956,0.08341916,0.096690804,0.10234154,-0.04512155,-0.12595493,-0.32339114,0.28399083,-0.07648375,0.20912288,0.2894558,-0.28202024,-0.10818941,0.29339752,0.048675682,-0.24147685,0.2993233,0.09825059,0.07580212,-0.094742,-0.03163348,-0.21008937,0.16681331,-0.20652533,0.2541214,-0.2553548,0.071667165,0.20507012,0.3340672,-0.18644561,0.16343418,0.27806178,0.030042764,0.3571011,-0.13873917,-0.12057719,0.30800164,-0.24069992,0.26115605,-0.17873527,0.19536498
7,-0.093304604,-0.17721125,0.028216891,0.31136945,-0.14531852,-0.38422078,-0.42172983,0.32868272,-0.062324986,0.27375424,0.3674503,0.44508684,0.3832066,0.22498617,-0.096988276,0.5847976,-0.13205922,-0.39617193,0.056611292,-0.21909313,0.5854969,0.47387436,-0.13280183,-0.19909932,0.5195576,-0.24927503,0.114133134,-0.2700421,-0.22053793,0.5580933,-0.20235994,-0.29659346,-0.07216609,0.49749702,0.2862163,0.4260969,0.30293435,0.58033514,0.5071912,-0.35025948,0.31228805,0.19015035,-0.24898279,-0.20273781,-0.025865855,-0.23916654,-0.14026344,0.24315314,0.4904754,-0.3873358,0.084138244,-0.029134858,-0.037034318,0.00914574,0.039164156,-0.20446606,-0.24952835,-0.3261191,0.11073112,-0.09608799,0.15951557,0.69355303,-0.16416459,-0.03480243,-0.23770367,0.12247914,-0.12351443,0.40474087,-0.35662252,-0.023011882,0.01918202,-0.21463527,-0.10089124,-0.31848836,-0.12878035,0.010727799,-0.06768345,0.1836994,-0.27416584,0.16390705,-0.2038328,-0.44651902,-0.3458479,0.12698837,0.1371141,-0.0957738,-0.10860955,0.54507357,0.32210118,-0.112791784,-0.27719298,0.054535426,0.7509651,-0.19875535,-0.3440712,0.045107383,0.36889765,-0.24076723,-0.2226405,-0.38678697,0.12107852,0.054346483,0.2814026,0.4309302,-0.40857312,-0.027067406,0.3594106,0.65436995,0.10298906,0.15912718,-0.22855997,-0.3187487,-0.01649897,0.26907438,-0.30755267,-0.13101827,-0.117044866,0.15882617,-0.096939765,-0.24351096,0.25510743,0.45015478,-0.04377555,-0.14610949,-0.13592313,0.64603674,-0.23299111,0.08152763,0.36306494,0.47248688,0.18599592,0.30164516,0.5990805,0.009238957,-0.064764574,-0.36234447,0.57591987,-0.38196164,0.37508866,0.61557114,-0.20026703,0.092249975,0.09541203,0.48271716,-0.30671188,0.14516747,0.5695657,0.02576295,-0.22736205,-0.10217675,-0.04685179,-0.016897336,-0.11617553,0.6109232,-0.24504712,0.16254802,-0.06984345,0.5550386,-0.3504491,0.410187,0.11572463,-0.3184637,0.42092252,-0.1016338,-0.282731,0.20847228,-0.05990065,0.18102856,-0.2725238,0.15297215
8,-0.08270286,-0.1613456,0.36859605,0.22335875,-0.37241137,-0.42626727,-0.331733,0.36363873,-0.10407915,0.455678,0.2669203,0.26159304,0.4662288,0.45675963,-0.24854636,0.3745773,-0.022609867,-0.38241184,-0.16525716,-0.3704795,0.54436105,0.52331114,-0.26957026,-0.21082915,0.5816706,-0.15767665,0.3949096,-0.34303,-0.36806735,0.49328154,-0.2360392,-0.50150245,-0.33915216,0.6575412,0.16105536,0.31640777,0.21108899,0.6158871,0.31635982,-0.45898077,0.21004584,0.13962926,-0.22951452,-0.52836967,-0.102784574,-0.3259158,-0.3578533,0.33460754,0.586365,-0.42786616,0.19721338,-0.08785496,-0.18937622,-0.08204668,0.042191807,-0.26872256,-0.3952714,-0.33585316,0.05775136,0.007056862,-0.078870565,0.52834374,-0.20249975,-0.05174268,-0.38607043,-0.03839737,-0.204967,0.4292032,-0.35939252,-0.029413097,0.10376946,-0.27744216,-0.3785873,-0.3256373,-0.33134273,-0.007872356,0.046410967,0.27680668,-0.48079908,0.33851892,-0.2503982,-0.6467559,-0.4616111,0.33893603,0.32118747,-0.06782866,0.1084861,0.47508347,0.12062341,-0.3468007,-0.13861261,-0.11626549,0.65241176,-0.2843645,-0.285477,-0.13998924,0.45564786,-0.23780249,-0.42485076,-0.4125396,0.31105146,0.033919454,0.28820324,0.38525078,-0.44484526,-0.09061471,0.37719885,0.578089,-0.076365806,-0.06850844,-0.31387404,-0.30956036,0.0013074302,0.25293908,-0.45246014,-0.26019004,-0.24041153,0.17305207,-0.30144662,-0.14991158,0.33084625,0.33778787,-0.25797096,-0.28937948,-0.26416078,0.6500576,-0.40980378,-0.07682924,0.49874127,0.45115182,0.02451613,0.2693311,0.5298268,0.1372369,-0.23512988,-0.491512,0.71409714,-0.37301686,0.5823892,0.4719509,-0.33508512,0.027012438,0.103384376,0.43811628,-0.46888283,0.100775756,0.4347996,-0.02410606,-0.2913261,-0.047301978,-0.15311164,-0.0039570946,-0.2215268,0.5649076,-0.37444273,0.40096313,-0.08514146,0.4781243,-0.45733312,0.27312136,0.07589402,-0.2951173,0.3872207,-0.22419573,-0.23472056,0.17356284,-0.22749168,0.040017862,-0.4311696,0.09429131
9,-0.22064173,0.025007466,0.18827076,0.060326934,-0.36676016,-0.41836154,-0.62088746,0.35174114,-0.21733953,0.46729168,0.50701636,0.46234447,0.33332223,0.4140787,-0.32380426,0.5996083,-0.055752575,-0.603069,-0.18561779,-0.42780265,0.69629943,0.53093314,-0.1455409,-0.27718002,0.54195905,-0.33924168,0.4156809,-0.36339214,-0.403639,0.49621788,-0.17782901,-0.46903867,-0.25363463,0.54777646,0.14964733,0.51914984,0.14036904,0.67567396,0.5414633,-0.33011264,0.32400423,0.3636991,-0.13413438,-0.35118145,0.24856581,-0.38527274,-0.3271577,0.36340144,0.40258664,-0.4457059,0.23389027,0.09104669,-0.16834013,-0.1432816,-0.23848388,-0.40752846,-0.31991082,-0.15690526,0.17182887,-0.21856037,0.20576623,0.5837778,-0.1719212,-0.21040478,-0.45539695,-0.005469018,-0.10731399,0.53276366,-0.4170257,0.1020822,0.15854405,-0.4082547,-0.2606895,-0.14462055,-0.23882945,-0.2611643,-0.16238944,0.27722993,-0.44746664,0.30463764,-0.2548418,-0.46204415,-0.4896987,0.07229993,0.12444752,-0.36454076,0.11826194,0.5576948,0.02751446,-0.27725762,-0.2166463,-0.2076787,0.73078686,-0.23268454,-0.33454674,-0.070109986,0.48160794,-0.2458785,-0.40367305,-0.4319762,0.1136177,-0.09484842,0.09317623,0.5476545,-0.43632057,0.08757015,0.40178707,0.6491142,0.11563958,-0.02298365,-0.24314967,-0.5119572,-0.2638761,0.45407528,-0.26404962,-0.3145578,-0.36143553,0.0642692,-0.34164533,-0.35162053,0.2646472,0.46278474,-0.12723556,-0.32687166,-0.34400362,0.6578772,-0.44970185,-0.028720606,0.5118319,0.59641534,-0.0776889,0.31881756,0.63471466,0.30169636,-0.25826383,-0.45710248,0.64772785,-0.5025192,0.46257693,0.63158524,-0.18064106,0.071354724,0.0724781,0.5490005,-0.34233558,-0.07644035,0.62392384,-0.12531665,-0.4279704,0.03661171,-0.02875305,-0.31895795,-0.19434407,0.6260865,-0.36511433,0.3649921,-0.3538573,0.53161865,-0.4947594,0.4160826,-0.01177322,-0.49617317,0.28829178,-0.17249022,-0.34709376,0.17782384,-0.12665759,-0.022130188,-0.42173612,-0.117908105
